g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
1.867098366,0.087671233,0.044755907,0.013145263,1.014928332,0.002864283
3.840347022,0.068493151,0.005140929,0.017452958,0.946424645,1.91E-09
2.33951666,0.087671233,0.030737325,0.040111068,0.16088223,0
1.414460227,1.449205479,0.029468946,0.022686798,0.627241936,0.179872212
1.54257567,0.451945205,0.065444663,0.025547179,1.658330932,0.301848116
0.395382178,0.451945205,0.01620169,0.03921166,1.253685641,0.630190475
0.556904237,0.27660274,0.071197426,0.049079009,0.657496502,0.446735533
4.912590409,0.27660274,0.00516421,0.04731391,0.53610651,0
2.403740599,1.449205479,0.000273253,0.006613117,1.345917843,0.388101799
3.330854801,0.27660274,0.007484713,0.018089583,0.21803973,0
1.889528783,1.199890411,0.053176599,0.038606869,0.824524266,0.163030562
2.112167684,0.068493151,0.05474186,0.019799567,0.643964092,2.49E-07
4.761649636,0.087671233,0.004620855,0.040641377,0.458415955,0
4.645648551,0.375232877,0.04844822,0.025062882,0.665329206,1.71E-05
1.443740514,0.126027397,0.061953677,0.029776717,0.657496502,0.007149693
4.483025752,0.701260274,0.035535912,0.018207294,0.964978905,0.020054261
2.368976621,0.106849315,0.038451831,0.033952494,0.102934455,0
3.082524481,1.046575342,0.020328153,0.036959865,1.616361455,0.339616515
4.486140533,0.068493151,0.064786109,0.028273844,0.841830063,0
1.497901756,0.202630137,0.025594418,0.046451335,1.031749667,0.057054372
4.140402249,1.046575342,0.031715947,0.037643762,1.26320094,0.150736862
1.626149252,0.068493151,0.041131597,0.024433522,1.205606407,0.010702542
1.897924887,0.701260274,0.024488404,0.037208649,0.930637453,0.113661444
1.146527983,1.698520548,0.077897897,0.034350898,0.189356536,0.068036224
4.402674309,1.449205479,0.03044843,0.035913908,0.150599441,0
1.387117351,1.449205479,0.054766315,0.027013038,1.090078993,0.400699439
1.677920648,0.087671233,0.032565363,0.009608496,1.456330128,0.031075242
4.357981372,0.087671233,0.025510834,0.026037271,1.291816911,1.09E-05
3.608670731,0.202630137,0.076943276,0.049079009,0.53751064,4.08E-09
0.335777391,0.528657534,0.058756384,0.025636289,0.529374832,0.664232271
3.606253821,1.199890411,0.066534727,0.047382016,0.732444715,0.033369915
2.726609136,0.030136986,0.036588058,0.037306221,1.098013063,3.94E-09
1.707742007,0.010958904,0.014909434,0.026761453,1.719260519,9.82E-05
2.18079683,0.126027397,0.065242897,0.02205284,0.158762596,0
0.619357255,0.030136986,0.018201022,0.034013949,0.67942051,0.380642745
2.872376444,0.030136986,0.049993329,0.02410498,1.173231078,7.06E-09
0.437866611,0.27660274,0.025457929,0.00676723,0.844747032,0.566681799
2.816171979,0.375232877,0.036238924,0.047251452,1.325499453,0.059528794
0.535920072,0.375232877,0.030078334,0.018126701,0.246679761,0.464079928
0.38675208,0.030136986,0.06744788,0.030871865,0.479895556,0.61324792
4.764577398,0.451945205,0.048478245,0.047251667,0.824524266,0.00080403
2.010874755,0.202630137,0.02605048,0.047671573,0.125142075,0
0.335777391,1.698520548,0.059710361,0.019949735,0.795018689,0.703670228
2.170054518,0.010958904,0.035404535,0.008547056,1.630675547,1.47E-07
0.239217275,1.698520548,0.005273388,0.043394633,1.795924572,0.85832066
4.103913567,0.202630137,0.025457929,0.027316278,0.578816381,1.70E-09
1.269456296,0.010958904,0.04811494,0.04650947,1.492673161,0.004840364
3.158026041,0.106849315,0.025974785,0.04176387,1.999636889,0.017462338
1.668366061,0.451945205,0.009832665,0.000656346,0.842932957,0.07154566
0.567060146,0.049315068,0.055991536,0.015308658,0.53751064,0.43375092
1.459385485,1.046575342,0.062142961,0.015184815,0.764386549,0.194941081
4.784837121,1.698520548,0.033864127,0.04332663,0.454021344,0.001350611
3.441641994,0.068493151,0.049355165,0.043394633,1.957628588,0.002424314
2.908205425,0.126027397,0.062089967,0.036868968,1.874263152,0.025186983
4.660765341,0.106849315,0.030207969,0.030501408,0.33450128,0
4.421242996,0.049315068,0.012973294,0.024732912,1.09435768,0
3.099145896,0.049315068,0.031589071,0.040211408,0.695991993,0
2.118668504,1.698520548,0.006985213,0.020497692,1.795540743,0.636950272
3.421632556,1.199890411,0.076328034,0.010371097,0.077100274,0
1.108161704,0.087671233,0.048255035,0.032205825,1.043003649,0.082553701
1.970679858,0.126027397,0.059599716,0.035810519,0.987572773,0.004989516
1.932399676,0.030136986,0.07919541,0.02940217,0.113451617,0
1.011851315,0.27660274,0.042548545,0.029466528,0.57969911,0.116102229
0.543176758,1.046575342,0.043817616,0.02938285,0.150599441,0.456823242
4.069026087,1.449205479,0.069496412,0.01447987,1.400598794,0.321587498
1.234913604,0.202630137,0.072265751,0.03850754,0.373707389,0.009822969
2.843714686,1.449205479,0.011995495,0.03712228,0.249545686,1.89E-05
3.625871449,1.698520548,0.053406409,0.036683203,0.724412712,0.065271754
0.215301594,0.126027397,0.018152353,0.047261985,0.857433367,0.784698406
0.987137134,0.27660274,0.009835004,0.022514119,0.513689643,0.110819016
2.484823035,1.449205479,0.012507816,0.023525541,0.197878973,4.20E-06
3.317939277,2.043835616,0.054766315,0.025527482,1.784696469,0.63626499
3.236085153,0.701260274,0.03638042,0.019688887,0.593238221,0.002737092
3.369554171,1.698520548,0.033672074,0.027859903,0.069923157,0
2.772904666,0.010958904,0.015555594,0.003288561,0.984812542,0
1.906231024,0.087671233,0.020763881,0.038768192,1.274420715,0.009069947
2.268144215,0.049315068,0.03638042,0.036739893,1.894360496,0.006081519
3.07598419,0.528657534,0.036092928,0.046786367,0.185374332,0
2.202595898,0.126027397,0.063428371,0.033378748,1.270985731,0.010781457
4.676726006,0.087671233,0.037786624,0.03499108,1.410484759,2.37E-05
2.911310624,0.068493151,0.069760074,0.037453808,1.150987164,2.53E-05
2.807396992,2.043835616,0.018869584,0.017814297,1.315281574,0.446874364
4.331768282,0.375232877,0.031737542,0.038425081,0.958402387,0.002255277
3.419709396,0.701260274,0.055999987,0.034842076,1.636538509,0.218874608
3.939458171,0.068493151,0.054212542,0.028787895,0.529374832,0
4.880346008,1.046575342,0.007614799,0.034158734,0.086962519,0
0.498396014,0.701260274,0.006552243,0.017452958,0.533633486,0.505091842
4.581607921,0.375232877,0.07854336,0.003803359,0.102934455,0
1.647425464,0.068493151,0.064786109,0.03890485,0.676318468,0.000166057
3.033448069,0.27660274,0.036238924,0.049422363,0.148810615,0
3.484908488,0.087671233,0.050342802,0.026761453,1.231646493,5.42E-05
4.436838909,0.202630137,0.028356654,0.007675367,0.67666803,5.50E-08
4.753121827,0.010958904,0.061170711,0.03890485,0.300379297,0
3.654587497,1.449205479,0.079152235,0.024324796,1.016261459,0.162211235
1.435839408,0.126027397,0.057718309,0.02876537,0.437186208,0.0006617
0.556411514,0.202630137,0.068859117,0.029745297,1.960324473,0.536821169
0.332904091,0.375232877,0.015258578,0.041565148,0.353934843,0.667095909
1.99275189,0.27660274,0.007484713,0.029777273,0.815483571,0.012787738
0.994524995,0.106849315,0.013273815,0.001183414,1.101644858,0.145789666
2.214182808,1.046575342,0.059240681,0.032042333,0.952125512,0.158496136
1.493621503,0.202630137,0.004669191,0.028067866,1.719260519,0.170860988
3.963079637,1.698520548,0.03028497,0.002465594,0.532015448,0.013454922
1.326216602,1.046575342,0.072642488,0.016167387,1.893819179,0.619528366
3.073666892,0.27660274,0.007374498,0.01733863,0.197878973,0
3.477796993,1.199890411,0.020260626,0.043676697,0.481419664,0.002373161
3.390619642,0.528657534,0.052508969,0.004613933,1.69160957,0.172959638
1.114302534,0.106849315,0.072526064,0.017202566,0.946424645,0.082487762
4.656217452,0.126027397,0.001068484,0.006508533,0.316382173,0
3.232258284,0.701260274,0.018201022,0.020497692,0.765125057,0.014192563
2.204460423,1.199890411,0.004897261,0.046945637,0.858670968,0.129833776
0.611951262,0.528657534,0.071360582,0.045743851,1.315281574,0.51878913
4.292091024,0.010958904,0.017300324,0.048876541,0.531466838,0
0.435618446,0.068493151,0.011728624,0.026806631,1.09224039,0.564381554
4.052379994,1.199890411,0.029918781,0.019087323,1.630675547,0.348522591
1.932765789,0.701260274,0.032763386,0.028693313,1.936163251,0.433048459
1.470913347,0.701260274,0.025161872,0.038584279,0.152625242,4.09E-05
4.07475728,0.049315068,0.059398525,0.019949735,1.003730213,0
1.564916172,0.126027397,0.017951177,0.009532929,1.242666,0.044107969
2.814807969,0.010958904,0.035836635,0.006256088,1.061565446,0
0.938109176,1.199890411,0.019747387,0.01150909,1.917736129,0.708987919
4.761365846,2.043835616,0.047923658,0.0041547,1.647880561,0.549493378
0.651849833,1.698520548,0.072429236,0.018008377,0.959950188,0.587305598
3.612260493,0.068493151,0.030737325,0.01150909,1.513868841,0.00011898
1.058617445,0.528657534,0.074234131,0.023299589,0.468352054,0.120662484
4.306808638,0.701260274,0.065444663,0.025229066,0.361514338,1.27E-07
0.592030172,0.451945205,0.015640805,0.004621726,1.762285728,0.588288131
1.355620238,0.087671233,0.021254661,0.019026865,1.714056954,0.097938358
2.510519363,0.528657534,0.030612878,0.015308658,0.618060485,0.005309549
2.069150554,0.528657534,0.067851678,0.030351203,1.364381282,0.180467999
2.03540775,0.106849315,0.078937393,0.000582631,0.412691147,3.32E-09
0.24457771,0.010958904,0.066065092,0.048609404,1.349769699,0.75542229
3.639845566,0.087671233,0.006523034,0.012660346,1.839049798,0.002967465
2.59032292,0.049315068,0.048478245,0.02940217,0.095788373,0
4.207649775,1.698520548,0.008034614,0.046552026,0.678553312,0.029808613
1.435839408,0.010958904,0.049158432,0.012817479,0.532109507,0
1.42701922,1.698520548,0.04845165,0.006613117,0.782311642,0.301617523
4.433973946,0.126027397,0.034969687,0.039567963,0.247104872,0
3.822632534,2.043835616,0.078679621,6.08E-05,0.905844439,0.201816928
4.09108226,0.27660274,0.073458337,0.037643762,0.863359433,0.00023936
2.740278894,0.030136986,0.069496412,0.00969742,0.159228751,0
4.328074366,0.126027397,0.035978425,0.000913154,1.719260519,0.003387119
0.550858811,0.087671233,0.069496412,0.017814297,0.622571582,0.450950097
1.948054361,0.068493151,0.048271614,0.02410498,1.891289286,0.027957735
1.137520838,0.375232877,0.00827254,0.044629412,1.729772821,0.355764552
4.67176211,1.046575342,0.009590468,0.049422363,0.137099515,0
0.390354195,0.106849315,0.065277126,0.028341604,1.043936695,0.609869005
1.316051048,0.068493151,0.073023295,0.01649437,1.675529593,0.08114733
1.43034833,1.698520548,0.02746357,0.01048441,1.92210598,0.742436019
3.008118055,0.030136986,0.024046355,0.006298701,1.328764979,7.12E-08
2.474126986,0.451945205,0.042168452,0.028376603,1.33532428,0.107382015
0.511365155,1.698520548,0.015555594,0.00595648,1.138890627,0.683996213
2.143089704,0.106849315,0.0559079,0.020774692,1.064992972,0.00260337
2.254059708,1.449205479,0.020124422,0.048331364,0.89335821,0.173742396
1.458158675,0.375232877,0.041214007,0.038308828,0.591541584,0.032736834
2.24987514,2.043835616,0.06903419,0.000648535,0.726572211,0.210459472
3.331147824,0.701260274,0.01934084,0.039035562,1.342551648,0.128632503
0.41531111,0.049315068,0.035567592,0.01150909,0.868649217,0.58485397
4.167434007,0.087671233,0.024868726,0.032439973,0.709875375,0
1.026537155,0.068493151,0.021393148,0.013204051,1.33532428,0.127790679
0.744757477,0.451945205,0.063741974,0.013539092,1.836205195,0.543311825
0.824858938,2.043835616,0.011728624,0.03741067,1.591333053,0.725340208
1.367796828,0.375232877,0.05670913,0.00676723,0.460267882,0.02448825
0.428253074,1.698520548,0.008246394,0.046552026,1.000345824,0.650978845
3.301569171,0.451945205,0.078767494,0.036616826,1.640089817,0.128808786
3.006875425,0.528657534,0.006552243,0.010881194,1.571606209,0.157515952
3.920863832,0.068493151,0.054550856,0.049525498,0.706728959,0
3.963150449,0.27660274,0.030449183,0.038895912,1.639084551,0.036105593
0.268524011,0.106849315,0.005951082,0.01627605,0.979887423,0.731475989
3.116959403,0.27660274,0.010117497,0.0431245,1.991166091,0.115016036
4.145218176,0.375232877,0.079561137,0.02958395,1.961791594,0.126044174
4.256108887,0.030136986,0.001503756,0.033060361,0.411152175,0
0.94867804,0.27660274,0.001195275,0.018096113,0.607222244,0.147810161
2.595297112,0.030136986,0.057247838,0.044022061,0.522113279,0
2.010902312,1.698520548,0.069245275,0.049525498,1.007494402,0.299274538
1.916890999,0.27660274,0.050221385,0.030716928,0.900058563,0.024783457
3.653724677,0.375232877,0.065277126,0.00487709,0.676318468,0.000216697
3.874531124,1.698520548,0.02692203,0.037666212,0.375146579,0.00065725
3.88473364,2.043835616,0.062139949,0.037211322,0.732587973,0.086674849
0.568880093,1.046575342,0.06034791,0.018424033,1.048306476,0.576170798
0.594087392,0.701260274,0.06514859,0.005129467,0.236891817,0.428870355
0.510618699,1.199890411,0.02497487,0.009646765,0.513689643,0.513771906
0.973959665,0.202630137,0.025555601,0.00182597,0.952125512,0.181707142
0.908716492,0.087671233,0.053622212,0.043631474,1.691176925,0.237263999
2.94194788,0.528657534,0.012601282,0.049662363,1.253685641,0.079259388
1.273178543,0.106849315,0.00807076,0.041380758,0.676414333,0.016751848
4.939735974,1.698520548,0.029918781,0.022823977,1.226682686,0.23611803
0.656105263,0.010958904,0.059665509,0.036814135,0.644716225,0.343921118
1.955479657,1.199890411,0.016976548,0.006508533,1.507226323,0.448168752
0.921420434,2.043835616,0.060811119,0.006508533,0.529374832,0.35991581
4.008776516,1.449205479,0.069155932,0.003869667,0.74207141,0.051818643
4.804836787,0.375232877,0.061283727,0.006844708,1.735992056,0.066249398
2.702415052,1.199890411,0.070273489,0.04731391,1.495719296,0.363327481
2.193383325,0.375232877,0.061654664,0.021580116,0.06043835,0
1.633260761,0.030136986,0.0283875,0.038519315,1.316842437,0.001647305
0.913377721,0.068493151,0.071360582,0.040282074,1.997180715,0.243707685
4.311533132,0.701260274,0.003822152,0.016303306,1.324196966,0.088091718
2.816699461,0.451945205,0.054550856,0.018984616,0.439035056,3.24E-05
4.103913567,2.043835616,0.061209969,0.029466528,0.438402937,0.006245761
3.526358948,1.199890411,0.060811119,0.013468503,1.997180715,0.531270904
3.34736428,0.010958904,0.053595241,0.035193592,1.141466984,0
4.136229547,1.698520548,0.044829794,0.021665777,0.18600847,0
2.787845699,0.030136986,0.062764629,0.028456858,1.649244766,2.04E-05
4.930455454,0.068493151,0.037641177,0.03386891,1.544951053,8.04E-06
2.250772348,0.451945205,0.053460423,0.042994537,0.503442199,0.001373179
1.368752092,0.126027397,0.011172947,0.032222715,0.813697511,0.023180621
4.098283594,2.043835616,0.079380821,0.014241503,0.527336092,0.024284691
1.139047255,0.010958904,0.015655005,0.01174808,1.7535078,0.027496961
1.623144097,0.030136986,0.026664723,0.017545647,1.091295592,0.000405668
2.522190078,0.701260274,0.059710361,0.030858563,1.700737774,0.303780244
3.482942019,0.049315068,0.048255035,0.043602828,0.506309313,0
3.854298745,0.106849315,0.043663383,0.04349646,1.524308894,0.000981464
3.181665465,0.106849315,0.057497775,0.007193413,0.241126604,0
3.080747188,0.010958904,0.036093894,0.008556226,1.887375099,0
3.41129217,0.126027397,0.012132223,0.029424483,1.328764979,0.001220842
4.176157056,0.27660274,0.059876691,0.021990775,0.593238221,3.08E-07
2.12020607,0.451945205,0.06408391,0.032439973,1.241408457,0.115958887
4.569772076,0.126027397,0.048271614,0.004357208,1.277416135,0.000104108
4.987904158,1.046575342,0.028359501,0.000807695,0.943163933,0.041322139
2.257789745,0.375232877,0.036588058,0.021802026,0.300379297,2.91E-07
2.944394017,0.528657534,0.008431813,0.024316961,0.894188339,0.02049438
1.668366061,0.528657534,0.007374498,0.033529197,0.060639456,0
3.208209033,2.043835616,0.011236615,0.000807695,1.355464285,0.459501024
0.626392733,0.106849315,0.016449329,0.040145711,0.247104872,0.373607267
1.896949706,1.449205479,0.077467757,0.003586104,1.316119858,0.452067512
1.486708617,0.126027397,0.076328034,0.004087869,0.545831089,0.001991655
1.301720161,0.010958904,0.046309267,0.021632792,1.783509761,0.007600255
4.030137289,2.043835616,0.059830703,0.034679598,1.915033184,0.652452256
0.467373611,1.449205479,0.045397045,0.03741067,1.228355596,0.681120532
3.818798244,1.698520548,0.064328434,0.025246879,1.553066702,0.451401407
3.081089842,0.068493151,0.048704654,0.038081408,1.722314035,0.001574141
4.220129452,0.202630137,0.037308459,0.00602911,0.503442199,0
1.073818758,0.087671233,0.058858314,0.022704455,1.383958707,0.134856481
1.572567354,1.449205479,0.053078985,0.023998552,0.946424645,0.307060353
1.733991305,0.202630137,0.076639469,0.016419571,0.16088223,0
1.694621053,0.375232877,0.035643118,0.038519315,0.882685661,0.058491743
4.147867931,0.202630137,0.002778695,0.021518933,1.052465144,0.000321001
1.820028508,0.375232877,0.064559082,0.014263309,1.741750697,0.24182189
2.960591872,0.010958904,0.02193735,0.005569458,1.33715287,0
3.625594876,0.049315068,0.079763411,0.048132882,0.529790448,0
3.667264293,0.087671233,0.014316532,0.027079918,0.703137492,0
2.237876012,0.126027397,0.008034614,0.021518933,0.764386549,0.000168237
3.123239959,1.449205479,0.015640805,0.028870921,1.197740962,0.254660716
2.010902312,0.528657534,0.064328434,0.022824415,1.996195619,0.367409492
4.311434634,0.701260274,0.005714124,0.02796835,0.795018689,0.005992606
3.922941828,0.701260274,0.05419661,0.041380758,0.359657399,3.66E-07
2.395039225,1.449205479,0.052406903,0.006184558,1.591333053,0.511299367
2.635758929,0.375232877,0.014909434,0.021180531,1.931356433,0.197801563
0.251354459,0.126027397,0.030207969,0.033251556,0.184121691,0.748645541
3.699613235,0.087671233,0.048478245,0.00845275,1.981597779,0.004968584
0.233482488,0.701260274,0.008431813,0.018992714,1.967121589,0.826131997
1.394739394,0.451945205,0.001121349,0.00595648,1.057745643,0.167353427
4.468086539,0.030136986,0.052406903,0.03857368,1.532553974,0
1.694621053,0.068493151,0.062142961,0.044158445,1.316119858,0.012156382
4.631126964,0.202630137,0.064559082,0.007249241,1.634225083,0.010080439
4.037504243,1.449205479,0.035535912,0.012414566,1.653216928,0.432613344
2.804405875,1.449205479,0.053595241,0.009608496,1.495719296,0.437296799
1.120722321,0.068493151,0.008033661,0.04216083,1.059345042,0.0653287
0.649699963,0.701260274,0.073458337,0.026992844,0.565454501,0.395520474
0.609016284,1.046575342,0.045397045,0.021356252,0.194763993,0.397405271
4.516500926,0.27660274,0.048945237,0.038081408,0.158415901,0
0.897387476,2.043835616,0.029058365,0.030407483,0.565454501,0.33511103
4.900534786,0.451945205,0.044829794,0.028693313,1.053216314,0.00635524
4.81889281,0.701260274,0.000349705,0.008562358,0.454196498,2.88E-06
4.274845796,0.030136986,0.002865655,0.043663097,0.701846548,0
3.203841219,0.049315068,0.072265751,0.028778862,1.133962257,1.77E-07
2.634602315,0.068493151,0.077284885,0.027804314,0.652500089,0
1.955414019,0.202630137,0.053139093,0.039035562,0.964978905,0.015454157
1.748245384,0.049315068,0.053153385,0.006022396,0.233165828,0
1.772898255,0.010958904,0.062127259,0.048933197,1.644561476,2.65E-05
1.050537835,0.701260274,0.016824726,0.03923645,1.979106538,0.566689695
4.331855065,0.068493151,0.054512149,0.02193339,1.522167689,2.35E-05
3.868475606,0.375232877,0.065611912,0.037251375,0.490100003,4.26E-07
3.915218736,1.698520548,0.075275935,0.045691267,0.187473087,2.44E-09
0.598579814,0.126027397,0.07651167,0.041999481,0.522113279,0.402085223
2.240274716,0.068493151,0.049988816,0.012034849,1.151172042,0.000523856
0.575162402,1.449205479,0.014387021,0.041495844,1.887241248,0.775119338
4.968974326,1.046575342,0.064611957,0.046786367,1.131834916,0.084958231
3.598361604,2.043835616,0.002285767,0.010033143,0.916127986,0.182393188
1.774105037,1.698520548,0.072411178,0.023525541,0.119156578,4.08E-05
4.029691785,0.010958904,0.017109295,0.032928595,1.917736129,0
3.360502462,1.046575342,0.037812042,0.049513687,0.366037372,9.10E-05
0.592687206,0.27660274,0.039048886,0.008562358,1.058864663,0.448553552
3.612696692,0.701260274,0.035567592,0.001484872,0.709875375,0.006494278
3.214435473,1.046575342,0.041435481,0.039004225,1.079526109,0.129083773
1.495599409,1.046575342,0.013699536,0.015082535,1.336698825,0.399892562
2.802775971,0.701260274,0.030108228,0.03554035,1.616361455,0.248307215
3.970353263,0.106849315,0.073023295,0.042833944,0.936967937,4.38E-07
1.747412379,1.698520548,0.064943501,0.005805502,0.375146579,0.055985601
2.350830694,0.126027397,0.011236615,0.020110116,1.887818768,0.047168979
1.767114498,0.106849315,0.076899795,0.036357584,1.208777622,0.017668595
1.211985287,0.030136986,0.06549765,0.030871865,0.18600847,0
4.799682169,0.202630137,0.065753111,0.005805502,1.050797124,0.000121485
0.619469521,0.030136986,0.016493658,0.046818752,0.39625926,0.380530479
2.536539318,1.449205479,0.06052618,0.034793379,1.848064291,0.578071014
2.437016276,1.698520548,0.079466924,0.034127736,0.841830063,0.190224568
1.274140016,1.698520548,0.04397968,0.024099992,1.768933886,0.701982071
0.963486402,0.27660274,0.019228339,0.007424524,0.200077246,0.063625175
1.099355086,2.043835616,0.024046355,0.021990775,1.755817706,0.75627078
2.752919311,1.449205479,0.001152534,0.015918308,1.303791067,0.333793596
1.681295172,2.043835616,0.010446501,0.042939142,1.345917843,0.525432299
3.759185191,0.202630137,0.019162011,0.01712268,1.675529593,0.021305366
0.907851076,0.087671233,0.058150811,0.019618471,0.062435244,0.095047284
0.556372865,1.199890411,0.078147629,0.008562358,1.451743724,0.699931878
0.621563639,0.451945205,0.069859709,0.041341144,0.077575224,0.379282412
2.205270227,0.451945205,0.015655005,0.00845275,1.785240151,0.24563174
2.535511176,0.010958904,0.000973197,0.033524513,0.713280596,0
0.675802253,0.27660274,0.074249154,0.007312651,0.168878692,0.335806346
2.310135891,0.010958904,0.026272845,0.014905925,0.304673044,0
1.24799182,1.046575342,0.010117497,0.019994399,0.950608369,0.296978617
2.145954697,1.698520548,0.076260599,0.049525498,1.386139775,0.462473231
3.27452753,0.375232877,0.036404728,0.029777273,0.678553312,0.000455431
2.203387748,0.202630137,0.014316532,0.039035562,0.567122045,8.80E-05
4.486057125,1.199890411,0.038991009,0.012195271,0.676414333,0.012747497
0.758049639,0.528657534,0.032204913,0.021506583,0.505120276,0.283159318
4.830570325,0.528657534,0.014709555,0.048870078,1.33715287,0.040479145
3.372404375,0.701260274,0.074234131,0.034771429,0.643617504,0.004407696
3.939445536,0.27660274,0.004502875,0.007311128,0.115633936,0
3.984330945,1.046575342,0.005305657,0.030407483,0.886058732,0.042592737
4.859053571,0.528657534,0.032749359,0.017137141,1.877599694,0.156429051
3.603998651,1.449205479,0.000973197,0.032042333,1.704904231,0.452168115
3.747822081,0.126027397,0.069859709,0.019455652,0.374294771,0
2.110865464,0.375232877,0.042168452,0.030672116,1.49970702,0.145435723
1.678817053,2.043835616,0.052892418,0.0041547,1.604309064,0.687276564
1.393061225,1.046575342,0.048724717,0.044035337,0.189356536,0.004085177
1.763774845,0.528657534,0.006484188,0.019087323,0.737518024,0.049951712
3.86814986,0.701260274,0.0313671,0.015940473,0.657496502,0.002469424
3.520714421,0.106849315,0.010387668,0.034264092,0.678553312,0
0.849515067,0.528657534,0.065522234,0.000639625,0.952555749,0.344957157
1.088908776,1.449205479,0.029918781,0.018984616,1.079526109,0.455464921
4.319927977,0.375232877,0.012684952,0.017843189,0.052922041,0
2.305268154,0.202630137,0.064786109,0.006194909,0.506309313,1.15E-05
2.921750605,0.010958904,0.068838002,0.049542141,1.513304779,0
4.342008971,0.528657534,0.071113934,0.03386891,1.116725554,0.022658389
3.401112296,0.049315068,0.042168452,0.020174603,0.17660586,0
4.09108226,0.701260274,0.026691298,0.047684986,1.339978239,0.096379014
2.848021332,1.449205479,0.026800713,0.012817479,0.399688423,0.004520292
2.272971994,0.010958904,0.005077841,0.035913908,1.997180715,3.08E-06
2.125150305,0.202630137,0.023130489,0.017137141,0.339026218,1.44E-08
2.620408086,0.010958904,0.072526064,0.048876541,1.755817706,4.26E-09
4.511677325,1.449205479,0.030097915,0.042516942,1.887241248,0.490714677
0.731579133,0.202630137,0.077467757,0.0294771,1.891289286,0.436728676
1.734511983,0.049315068,0.026562087,0.018008377,0.879636116,0.000184127
2.190740639,0.126027397,0.015963304,0.034362874,1.709063567,0.039804452
1.831450666,0.451945205,0.053103425,0.031151959,0.162913906,4.92E-10
4.396121051,0.126027397,0.062127259,0.049607599,1.434433892,0.000550453
4.599118182,0.010958904,0.026664723,0.033297605,0.146385803,0
0.415504307,0.030136986,0.048336175,0.037459501,1.456330128,0.584495693
3.474281267,1.046575342,0.022248595,0.048374756,0.692954,0.017530192
2.926631029,0.068493151,0.027461513,0.01837691,1.48851581,0.000579877
1.234959769,0.701260274,0.07854336,0.015500675,0.41118212,0.074168647
4.626456833,0.126027397,0.033539543,0.036261989,1.79724002,0.003552736
3.300345559,1.449205479,0.034869942,0.032102011,1.232774789,0.263282583
1.120722321,0.049315068,0.07919541,0.024362859,1.30163695,0.071575334
4.292091024,0.030136986,0.037659413,0.043663097,1.241408457,0
4.331768282,1.449205479,0.020278201,0.009823607,0.070354222,0
4.277172717,0.451945205,0.010117497,0.034144399,1.709063567,0.100182185
0.87965309,0.126027397,0.042624895,0.003246261,0.054818552,0.124650619
2.691510536,0.068493151,0.079005766,0.028067866,0.53610651,0
1.71373112,1.698520548,0.012132223,0.025229066,1.899240159,0.695782538
2.843088536,2.043835616,0.017224588,0.036627293,0.769959887,0.138443427
3.669084481,1.449205479,0.062963547,0.035590678,1.30163695,0.279944608
4.477479963,0.087671233,0.027967516,0.015663518,1.349117551,1.75E-05
4.546656752,0.202630137,0.042290685,0.035944939,0.863359433,8.24E-06
0.960880538,0.030136986,0.01620169,0.030501408,0.844747032,0.078694214
0.442910679,1.698520548,0.021158276,0.038584279,1.512638105,0.759777888
3.72457549,1.199890411,0.079763411,0.001864527,1.192484528,0.197582891
2.880060982,0.202630137,0.012507816,0.005257673,1.338392887,0.015280134
4.335304469,0.068493151,0.056007166,0.009646765,0.370410714,0
1.0692035,0.27660274,0.009621002,0.03499108,0.57969911,0.090049384
1.533390196,0.106849315,0.076103615,0.008381326,1.729772821,0.090395635
4.045759858,0.126027397,0.048255035,0.003246261,0.54411196,0
3.266308189,0.106849315,0.033179495,0.010922137,0.568187211,0
1.465454299,1.046575342,0.03468979,0.048876541,0.165603184,0.000631487
1.073818758,0.068493151,0.054924328,0.033419604,0.901046337,0.065180959
0.558046893,0.202630137,0.036787819,0.020928669,0.479895556,0.442242602
2.463654022,0.030136986,0.007614799,0.041559395,0.755167069,0
1.430043229,1.698520548,0.064943501,0.017952123,0.478306,0.145674777
0.311081642,0.049315068,0.066065092,0.038062847,1.552066689,0.688918358
1.513329445,0.126027397,0.03418356,0.011597125,0.700469829,0.006189893
4.241144316,0.010958904,0.007223002,0.016501136,1.476031871,0
2.866085035,0.030136986,0.079677477,0.033780091,1.275723577,7.54E-08
2.993753077,1.449205479,0.060148151,0.017789188,1.066265644,0.220898984
1.742441057,0.202630137,0.024488404,0.022824415,1.506328153,0.098649507
3.334356852,0.087671233,0.059876691,0.016164271,0.732587973,4.34E-10
0.733254173,1.698520548,0.053103425,0.040641377,1.518578465,0.695261753
2.717695803,0.27660274,0.008422867,0.004613933,0.916009147,0.00522861
4.209000321,0.068493151,0.02692203,0.013464525,0.771792869,0
1.545277772,0.010958904,0.015077482,0.016419571,1.288812449,2.82E-05
3.935490569,0.010958904,0.069245275,0.030526191,0.18600847,0
4.90227041,0.701260274,0.02497487,0.027549128,1.133962257,0.036500454
0.410766115,0.087671233,0.063094141,0.032629686,0.692596341,0.589233885
4.220865049,0.087671233,0.052794782,0.007959129,0.125142075,0
2.920879902,0.701260274,0.054731952,0.02958395,1.682322246,0.266430726
1.670282266,0.375232877,0.066911639,0.01843773,1.936163251,0.309869963
4.651406922,0.375232877,0.012132223,0.033152234,1.341617883,0.018811144
