g_m,g_T,g_r,g_q,g_sigma,g_eurocall,predict_ann,error_ann
0.871369043,1.124707687,0.072428391,0.018318151,0.066147378,0.176450096,0.17333853,0.003111564
0.902383688,1.797030392,0.025774603,0.045583899,0.99113848,0.47033294,0.4701803,0.000152637
2.681711863,0.905659079,0.012960586,0.043794876,1.373714379,0.231249747,0.24117222,0.009922477
1.804916683,0.412568238,0.050697428,0.024965434,1.255964311,0.140992103,0.13257003,0.008422075
4.742290832,0.024606495,0.01029421,0.032436514,0.699281128,0,-0.000454573,0.000454573
3.530565096,0.578321366,0.020453041,0.021408381,1.509503912,0.131525579,0.12800246,0.003523114
3.759060843,1.044050517,0.004302798,0.026586062,1.183655322,0.136633476,0.13493755,0.001695921
1.170761901,1.835616825,0.034822417,0.015160182,1.590880088,0.682222606,0.6767431,0.005479516
0.522261188,1.277622811,0.068085246,0.012620775,0.092457944,0.505253749,0.52050275,0.015248997
0.321954482,0.326650869,0.042697322,0.007572288,0.540133541,0.680038549,0.6718734,0.008165158
1.289144535,1.866761198,0.016092056,0.03199663,0.246253152,0.040322559,0.032641858,0.007680701
1.649044173,1.870339518,0.075000034,0.01577249,1.909052699,0.74626836,0.7400413,0.006227044
1.223997397,1.217043773,0.037676928,0.008337059,0.119427588,0.006966006,0.00622666,0.000739346
1.345182168,1.294214346,0.024853453,0.042753466,1.392319317,0.474941477,0.48475707,0.009815588
2.495125489,0.413891464,0.019944895,0.020674962,0.863916195,0.017641157,0.02270429,0.005063133
4.528808636,1.294214346,0.004158872,0.025689335,0.63944291,0.008946584,0.007095025,0.001851559
1.229386215,1.357793164,0.033571345,0.019811581,0.537531194,0.174844773,0.1814347,0.006589933
3.398281229,1.286034805,0.068206832,0.005657168,1.765308732,0.481072139,0.46917927,0.011892866
0.504644659,1.748383552,0.074729265,0.024850062,0.919674704,0.628917655,0.61497605,0.013941606
4.826188114,1.926253683,0.068864224,0.018004528,1.439541563,0.408265919,0.4056802,0.00258571
3.989706667,0.446675587,0.064308927,0.036777748,0.066456759,0,-0.000364496,0.000364496
2.898721549,0.844382607,0.010642434,0.047953755,0.646994486,0.012216285,0.008394761,0.003821524
0.783599665,0.556456075,0.060056397,0.049686336,0.735094729,0.312839572,0.3035729,0.009266679
4.88137925,0.017166876,0.044460907,0.009495808,0.206241058,0,-0.000701549,0.000701549
4.039770402,1.655729882,0.000404174,0.002088679,0.449837554,0.002899262,-4.03E-06,0.002903292
2.24382331,1.969000639,0.065150579,0.002013928,1.466687433,0.582894475,0.5756307,0.007263751
0.96238536,0.466175412,0.038948272,0.030841226,1.58118183,0.417051202,0.42337388,0.006322676
4.475589895,0.753531304,0.018655954,0.044417778,0.679452229,0.001868939,-5.29E-05,0.00192188
0.820780991,1.682443781,0.015466946,0.004595454,1.249060584,0.621538549,0.62295866,0.001420111
2.543684279,0.550701276,0.038314258,0.048945683,0.155526547,0,-0.000290971,0.000290971
3.63461189,0.116191349,0.075993506,0.046804852,1.489361933,0.00167974,-0.000163633,0.001843372
4.524494748,1.076615158,0.011472367,0.043094899,0.238357476,0,-0.000480135,0.000480135
4.897115104,1.286034805,0.063157886,0.033636985,1.405637398,0.238737318,0.24047767,0.001740348
4.069979508,0.935224586,0.003436754,0.045746546,1.463994723,0.191264681,0.18468837,0.006576306
4.887956567,0.12604264,0.011980943,0.046306652,0.525581611,0,-0.000533632,0.000533632
0.32135993,0.6776868,0.076040547,0.007065926,1.765308732,0.770576373,0.7645329,0.006043449
3.017197774,0.683422944,0.010264297,0.011544622,0.680891416,0.008806004,0.008128945,0.00067706
3.439801104,0.02326479,0.079550084,0.010621214,1.715349783,0,-0.000269877,0.000269877
4.207398297,1.748072602,0.043597949,0.031966761,1.72823905,0.509308791,0.50525916,0.004049635
4.608457647,0.93249079,0.030652419,0.030759688,0.63944291,0.002684353,-4.75E-05,0.00273183
2.53080595,1.76684571,0.018236424,0.035186382,0.560469359,0.050490939,0.03617293,0.014318009
0.31569935,1.342058114,0.057328999,0.030713457,1.277065165,0.747116232,0.7515472,0.004430986
1.3295532,0.944837135,0.079647697,0.028592846,1.828581554,0.565191306,0.5619627,0.003228583
3.224131694,1.432174348,0.078726862,0.006323884,0.561792716,0.026112747,0.03436849,0.008255742
2.820684384,0.099411546,0.012397585,0.049193538,1.084127298,0.000184459,-0.000185701,0.000370159
2.272190831,0.096510756,0.010194502,0.048118126,1.390164237,0.006885888,0.010631481,0.003745593
4.079761619,1.275859289,0.057168303,0.019459259,1.179984461,0.179026828,0.17451589,0.00451094
1.828341983,1.408473426,0.068254643,0.045501171,0.775571687,0.176886728,0.1729484,0.003938323
2.855079051,1.661397837,0.078914609,0.033243168,1.372080736,0.407322589,0.40897223,0.001649645
0.518882628,0.90858763,0.014489707,0.007272768,1.909052699,0.742892813,0.74048257,0.002410244
1.142558164,0.909045669,0.073268568,0.026549581,1.962646952,0.619391962,0.60890824,0.010483726
4.756682719,0.937977674,0.069065729,0.018432255,1.53232157,0.209800552,0.21016759,0.000367035
0.431276196,0.871154644,0.011472367,0.008228581,1.645437729,0.723087685,0.71752393,0.005563752
1.517318639,0.955507771,0.023803544,0.029245954,1.247730878,0.335878314,0.33483952,0.001038791
4.837185752,1.149287862,0.049451674,0.006823037,1.155500638,0.121451677,0.11785255,0.003599123
0.774228615,0.490093431,0.022929039,0.025689335,1.748614259,0.521326306,0.52093345,0.000392856
2.861342769,0.550746617,0.000560276,0.023858231,1.143655336,0.067312685,0.043857742,0.023454943
4.345443006,1.677666745,0.034353452,0.018432255,0.613428279,0.020484388,0.026454829,0.00597044
2.976309788,0.07986565,0.036822737,0.037786935,1.565833267,0.001665527,-6.08E-06,0.001671603
2.898721549,0.067420528,0.010598936,0.001964556,1.746940699,0.002423958,-6.86E-05,0.002492527
3.759060843,0.23540076,0.026133444,0.000818236,0.68420091,0,-0.000465826,0.000465825
4.086404063,0.557950429,0.010642434,0.029442992,0.680990358,0.00078389,-6.77E-05,0.000851548
1.978461834,1.297924089,0.044460907,0.024782894,0.880057273,0.193875673,0.18612726,0.007748413
0.871369043,0.366457775,0.024044652,0.032544674,1.403562073,0.370460681,0.35808042,0.012380264
1.142558164,1.004837141,0.058633699,0.025614589,0.568077606,0.182094214,0.18236409,0.000269877
1.828341983,0.12657125,0.025307779,0.022428734,0.941957623,0.006388621,0.006553175,0.000164553
4.21035849,1.68257159,0.041281627,0.047520095,0.128992644,0,-0.000276947,0.000276947
2.171284608,0.768369098,0.019293854,0.030311203,1.261887739,0.206616288,0.20257428,0.004042005
0.687579327,0.525993701,0.019007682,0.047874268,1.614190096,0.527916114,0.5287002,0.000784059
0.727765132,1.85484395,0.04978123,0.016081806,1.521443851,0.731869976,0.735798,0.003928026
2.53080595,1.677666745,0.06263371,0.005657168,1.811439204,0.64178094,0.6393461,0.002434817
1.202327449,1.53571608,0.052025506,0.012599476,0.840919514,0.353813817,0.34932262,0.0044912
0.333338985,1.910023686,0.003700795,0.040842475,1.242765726,0.726365457,0.7278104,0.001444926
1.916962028,1.255480348,0.000126257,0.026627812,1.112145852,0.28099361,0.27278814,0.008205473
3.609691294,0.517642506,0.063364082,0.047520095,0.128992644,0,-0.000349102,0.000349102
0.26782189,0.09114176,0.034878366,0.026879589,0.282124756,0.730581277,0.7013936,0.029187672
3.938576412,0.199615218,0.033790411,0.04554487,1.311633608,0.003591078,-1.68E-05,0.003607866
4.414957763,0.054920035,0.076487566,0.003996245,1.946604833,0.000145588,-0.000191122,0.00033671
4.081936922,1.125770897,0.005454631,0.009428481,1.084798895,0.10967542,0.11348164,0.003806221
1.560610431,1.864022373,0.041910852,0.016277316,1.662672987,0.669373827,0.66719586,0.00217797
1.338113731,0.856354545,0.04307414,0.024973425,1.976817154,0.576226237,0.57599235,0.000233891
1.067166258,0.372946329,0.07158529,0.002425099,1.142467551,0.258443563,0.26047462,0.002031059
1.271393756,1.531474895,0.070461166,0.000465284,0.796575336,0.336834135,0.3328663,0.003967824
1.54648515,0.434221759,0.066065546,0.019386146,1.459465592,0.243646677,0.25435567,0.010708992
1.732734454,0.150073228,0.050904528,0.024965434,1.022342518,0.019668455,0.021517279,0.001848824
2.529102155,1.359321808,0.009635989,0.021210546,0.195545873,0,-0.000287399,0.000287399
2.843829359,1.077434366,0.059853767,0.018994901,0.753161556,0.056880367,0.058466293,0.001585926
3.398281229,0.02505074,0.022549858,0.020668843,0.282124756,0,-0.00054111,0.00054111
2.047250619,0.890470683,0.05348157,0.039768637,1.845698181,0.458534246,0.45855466,2.04E-05
4.97254108,1.859153263,0.038454005,0.044336835,0.570932363,0.010504621,0.006267205,0.004237416
2.28312767,1.336184674,0.003436754,0.047186276,0.396637846,0.006741105,-5.35E-05,0.00679461
3.021489215,1.191527738,0.039462395,0.006664154,0.103403069,0,-0.000500411,0.000500411
1.05293684,1.414898941,0.02633726,0.035243454,0.689783453,0.282299409,0.2818211,0.000478307
2.123790757,0.150073228,0.06825725,0.006152697,1.089540696,0.009432277,0.003391595,0.006040682
2.837243167,1.358242717,0.053787936,0.006482841,1.244081009,0.302356467,0.3089467,0.006590232
2.446230473,1.403455743,0.01029421,0.025614589,1.084767806,0.24398604,0.2427638,0.001222238
1.527780289,1.265225945,0.032273989,0.026102411,0.805404195,0.216122385,0.2070062,0.009116184
1.978461834,0.440341908,0.044099644,0.027890382,1.446584371,0.176960321,0.17219545,0.004764872
4.834816415,1.291543146,0.00124828,0.038466687,0.545936817,0.001768516,-0.00016837,0.001936885
1.389222917,1.589313676,0.059063526,0.035186382,0.929978179,0.342415447,0.33169064,0.010724808
1.649044173,1.688138966,0.018655954,0.037514861,1.967331221,0.695402146,0.6902764,0.005125761
0.64802848,0.112597419,0.064322982,0.03009423,1.095502416,0.369909269,0.3539401,0.015969169
1.024627561,1.735133594,0.006329958,0.001719636,1.556050758,0.690005211,0.7020645,0.012059303
4.401916358,1.113717588,0.006959769,0.033571746,1.492971792,0.239983872,0.23870917,0.001274706
0.759014521,0.292905186,0.003875553,0.014858127,1.095502416,0.343617295,0.34490636,0.001289065
1.938774714,1.990201834,0.042346391,0.036564738,0.700028843,0.18202935,0.16479652,0.017232834
0.741416083,1.459723323,0.000667791,0.021335229,0.982950591,0.505425139,0.50478053,0.000644608
4.369827874,1.434578681,0.034353452,0.007065926,0.891516871,0.081223439,0.07669571,0.004527729
2.301149704,1.300605266,0.037760744,0.044783196,0.448503042,0.014909794,0.01359196,0.001317834
3.017197774,1.105775672,0.026637418,0.02929389,0.155949749,0,-0.000322304,0.000322304
2.272190831,1.282508186,0.064308927,0.009908845,1.121621461,0.280734252,0.27729562,0.003438633
2.169253682,1.191527738,0.076850032,0.002050689,0.893061433,0.182168562,0.18836175,0.006193187
1.967699141,1.017366055,0.038574195,0.002050689,0.646629657,0.074885837,0.06462663,0.010259211
0.938846926,0.327148713,0.038690579,0.033797232,0.613428279,0.166634141,0.1597264,0.006907745
0.293854638,1.370358071,0.016092056,0.012766338,1.311633608,0.7777734,0.7772312,0.000542184
2.861184293,1.475564557,0.045020843,0.049452256,1.084767806,0.219064207,0.21692309,0.002141119
1.072879421,1.255480348,0.036189505,0.044416856,1.698310433,0.609772143,0.6122614,0.002489271
3.673642746,1.297474944,0.062218868,0.040532084,0.347121625,0.000119993,-9.54E-05,0.000215434
3.137445487,0.490586127,0.050904528,0.016637691,0.82017382,0.009125686,0.010149524,0.001023838
1.170094485,0.528130697,0.048929135,0.010041475,0.718946661,0.154518912,0.14630398,0.00821493
3.899343833,0.11212903,0.062370954,0.016794519,1.710198377,0.003266382,0.003093132,0.00017325
4.25734223,0.035123771,0.00389813,0.028890178,0.397798816,0,-0.000600227,0.000600227
3.529543654,1.157683525,0.037733502,0.012766338,0.615466381,0.01416762,0.02127797,0.00711035
2.611528483,0.819803729,0.013973175,0.010911897,0.640208735,0.018471885,0.011814369,0.006657516
1.828341983,1.460903032,0.005599078,0.042402401,0.336497075,0.011708424,0.015992902,0.004284479
1.961969719,1.474930113,0.036788077,0.027890382,1.303060071,0.408991461,0.41563132,0.006639863
1.504667713,0.069810658,0.071930991,0.009771299,0.218902902,0,-0.000514546,0.000514545
0.837908527,0.616631978,0.028857257,0.046703068,1.642795237,0.509034088,0.5078829,0.001151195
1.314311922,0.636930473,0.062728699,0.010684998,0.616513676,0.109343597,0.12069697,0.011353372
1.705999455,0.602826051,0.053817688,0.008712399,1.995695849,0.445878181,0.4410623,0.00481588
1.954897792,0.765120846,0.050229677,0.024053688,1.262687139,0.237795406,0.22409745,0.013697961
2.172261949,1.160773917,0.072348361,0.006482841,0.757522899,0.118728026,0.12194113,0.003213101
2.047250619,1.047862207,0.064511036,0.007603274,0.204050967,6.50E-05,-0.00012724,0.000192278
3.982150457,1.330965355,0.026674854,0.001964556,1.044457239,0.138303616,0.13478795,0.003515669
2.303029893,0.914939585,0.071886719,0.023197108,1.439541563,0.311164131,0.29450127,0.016662856
1.799299907,1.286303404,0.078241195,0.020998167,0.27738672,0.008429772,0.008887088,0.000457316
2.537013534,0.194103542,0.019293854,0.003153834,0.870782505,0.001544752,-0.000183095,0.001727847
3.525817786,0.120276306,0.046762649,0.009107427,1.561653703,0.003413218,0.001112299,0.002300919
3.84996712,1.173470508,0.048779898,0.007213343,0.83231592,0.053307502,0.053749904,0.000442402
0.943599224,0.217387646,0.02679608,0.003449201,1.064616554,0.221940401,0.2184138,0.003526601
4.593553313,0.969224968,0.045341038,0.025128154,1.48876755,0.202668662,0.20696989,0.004301225
1.29205856,1.444740445,0.062732701,0.043794876,1.540149993,0.566844169,0.56347543,0.003368739
1.978461834,1.386153897,0.076667595,0.021381754,0.888454564,0.223155372,0.20761345,0.015541919
3.163614912,1.017267476,0.02075144,0.048328847,1.506858261,0.276984177,0.27633467,0.000649504
1.139695237,0.431086216,0.075742982,0.024973425,0.996443066,0.214940754,0.20191482,0.013025937
2.27246791,0.713097851,0.015114322,0.01062745,0.613428279,0.018456268,0.022305658,0.00384939
4.981789235,0.466175412,0.008097366,0.004253855,0.064770676,0,-0.001042586,0.001042586
1.069448414,1.241122279,0.049361638,0.043360079,1.205288009,0.457711056,0.46497554,0.00726448
4.783008033,1.728615204,0.047865463,0.023689575,0.877466607,0.092152156,0.09977825,0.007626094
1.749460461,0.431086216,0.031972461,0.01716872,0.800052401,0.050626625,0.041458424,0.009168201
1.003208755,0.33569848,0.044534576,0.033779016,1.388898747,0.309195033,0.3209032,0.011708179
4.783008033,1.848968849,0.028139444,0.012639118,0.151763835,0,-0.000454,0.000454
2.301149704,1.343839647,0.066065546,0.006419994,0.883977777,0.184899243,0.17764856,0.007250684
1.29205856,0.260846854,0.026790461,0.006152697,1.83094129,0.281772806,0.2743482,0.007424606
2.92657547,1.779805707,0.012047355,0.045501171,1.808106863,0.575098427,0.5689658,0.006132635
4.88137925,0.844330501,0.002712734,0.016277316,0.084539614,0,-0.000690885,0.000690885
3.665437062,0.636724658,0.060141158,0.04816893,0.300430565,0,-0.000393603,0.000393603
2.827792157,1.504880021,0.048547318,0.021211406,1.063825497,0.235453967,0.2423506,0.006896626
4.897115104,1.534329696,0.065855082,0.009021415,0.543874361,0.006053378,0.008806931,0.002753553
3.398281229,0.528130697,0.027769793,0.048655082,1.912836225,0.222864223,0.21099363,0.01187059
0.456713964,0.715048902,0.039937419,0.024782894,1.59222842,0.673777222,0.6676719,0.006105303
0.326346418,1.949559399,0.010947963,0.043735564,0.516188376,0.61063559,0.61343205,0.00279646
3.720582297,0.864385058,0.076442906,0.00905186,1.765308732,0.321643288,0.30544648,0.016196812
3.245449328,0.819803729,0.055153344,0.02929389,1.651712637,0.279279542,0.28289032,0.003610778
4.375036222,0.82895404,0.028529934,0.031235443,1.574448719,0.195037972,0.18235348,0.01268449
0.549262465,1.535596327,0.07915522,0.01577249,1.446500773,0.730261791,0.7245691,0.005692709
3.572954305,0.834843767,0.000156432,0.013912987,0.407019758,4.81E-05,-0.00028052,0.000328618
3.931360651,0.023799107,0.034671847,0.047083798,1.919595148,0,-0.000255275,0.000255275
0.727765132,0.529970493,0.071713348,0.026309916,0.840919514,0.375081796,0.35651115,0.01857065
1.781644283,1.392831145,0.000495676,0.035243454,1.183655322,0.346218935,0.3412957,0.004923246
1.430335114,0.670756268,0.026133444,0.048950463,0.103403069,0,-0.000322796,0.000322796
4.388349801,0.892310994,0.050876472,0.046914244,1.564696823,0.208776665,0.2160696,0.007292929
2.438726317,0.902807467,0.034822417,0.029109225,1.489361933,0.303228482,0.2940091,0.009219393
1.245830178,0.386408564,0.015113959,0.04816893,0.83231592,0.119981149,0.12264907,0.002667924
0.289784172,1.297474944,0.03584531,0.021856892,1.247730878,0.760845623,0.7536721,0.0071735
3.016409799,0.112597419,0.066822438,0.035697443,1.823120347,0.014587842,0.010610515,0.003977326
4.250885863,1.051512325,0.051967012,0.037786935,0.863022537,0.036031255,0.029915547,0.006115708
4.38690549,1.388047042,0.078529729,0.017892363,0.751549522,0.039801881,0.0359476,0.003854283
3.572954305,1.173793125,0.015697624,0.000367206,1.364323858,0.259125834,0.24562691,0.013498923
1.828341983,1.534329696,0.018655954,0.041743078,0.622917621,0.109021163,0.11537498,0.006353819
4.061045583,0.262639413,0.078874922,0.026143159,0.870782505,0.000224217,-0.00019264,0.000416857
1.937520173,1.761339758,0.02394184,0.041625324,1.655415105,0.581667355,0.57408935,0.007578006
3.016409799,1.548813365,0.018489098,0.00905186,1.274290341,0.331073388,0.3277785,0.0032949
0.654638052,1.551574077,0.026946708,0.048328847,1.329448763,0.620606569,0.6226548,0.002048227
2.272914561,0.636724658,0.046744862,0.024053688,0.516188376,0.005665424,0.000276459,0.005388965
0.728976746,0.343851578,0.057343447,0.026163737,0.753161556,0.325209844,0.30669883,0.018511016
1.961969719,0.163814174,0.01085656,0.010525915,1.540149993,0.060153012,0.038433895,0.021719118
2.545947604,1.818055393,0.045066369,0.01444208,0.563044201,0.066904691,0.06258177,0.004322921
1.613504064,0.540310486,0.078423306,0.028817051,0.497906769,0.023356387,0.02010431,0.003252077
2.757426415,0.753531304,0.079475653,0.005062157,0.813264791,0.043759544,0.04476446,0.001004915
0.363277835,0.843976946,0.027425733,0.006657746,0.567747934,0.642169864,0.6502019,0.008032053
2.517367326,1.027177566,0.013742907,0.01349639,1.442581895,0.317471103,0.3153403,0.002130793
4.688507994,0.859312888,0.026790461,0.030311203,0.335782712,0,-0.000206879,0.000206879
0.54001069,0.738021706,0.032126684,0.021335229,1.155500638,0.564680403,0.5688116,0.004131192
0.926836293,1.426314725,0.069513951,0.038466687,0.996443066,0.455646546,0.44392526,0.011721285
4.57166379,0.859312888,0.008737564,0.017912721,0.871634424,0.018153986,0.015220059,0.002933927
1.824395054,1.134176164,0.004158872,0.002947332,1.817682229,0.559462997,0.5585054,0.000957581
4.414957763,0.025256825,0.012900773,0.039771712,0.546479323,0,-0.00049867,0.00049867
3.616023455,0.821500899,0.078377225,0.038326487,1.990727665,0.377151238,0.37298986,0.004161375
1.389222917,1.684821547,0.078129883,0.020324872,0.608270884,0.222980946,0.21421464,0.008766308
2.387388152,1.782830175,0.057681933,0.001811217,1.639337345,0.609146023,0.61018944,0.001043415
1.069782618,1.923093829,0.020509705,0.040480309,1.768432879,0.71051503,0.7090359,0.001479157
0.297083577,1.434578681,0.066037396,0.046983644,1.34999901,0.750352887,0.74414945,0.00620344
0.31569935,0.603505989,0.074355534,0.032783437,0.735094729,0.680717794,0.6714847,0.009233086
2.873725067,1.426314725,0.03584531,0.037288481,0.257061573,3.55E-05,-0.000134481,0.000169995
2.055495858,0.369319728,0.045454179,0.007915267,1.612242408,0.179083265,0.17113715,0.007946111
2.077229416,0.774102926,0.030020457,0.015901829,0.083430969,0,-0.000339187,0.000339187
1.920326603,1.83455228,0.033471179,0.023945057,1.572948797,0.589033351,0.5872197,0.001813636
3.325282641,0.80969602,0.029777978,0.030342556,1.831910326,0.329497947,0.32825613,0.001241817
2.272190831,0.856354545,0.066436417,0.044183834,1.431394951,0.283364698,0.278313,0.005051687
1.861160379,0.829435537,0.022419762,0.042050061,0.800052401,0.097742703,0.095147535,0.002595168
0.385568175,1.782830175,0.067635554,0.020998167,0.084539614,0.621486819,0.6194841,0.002002692
3.99953212,1.551574077,0.024884362,0.009908845,0.236113925,0,-0.000253905,0.000253905
3.021489215,0.09114176,0.059882266,0.045271773,0.850020766,0,-0.000215986,0.000215986
0.341707204,1.099686641,0.000126257,0.023683457,0.628503007,0.641328104,0.65688896,0.015560858
2.814162064,0.752163777,0.039764148,0.014663351,1.231369362,0.146771799,0.15252407,0.00575227
1.096420606,1.344623576,0.012900773,0.010866862,0.608270884,0.24050172,0.23183344,0.008668277
4.135992067,0.413246524,0.019754664,0.012363313,1.550263457,0.064462842,0.061026085,0.003436757
4.929595733,1.764390109,0.028695036,0.021193825,0.64389241,0.021317198,0.026918817,0.005601619
1.910661919,1.866761198,0.033471179,0.006964293,0.786359477,0.239958239,0.2339144,0.006043834
0.274117195,1.859252444,0.010772726,0.003449201,0.885841881,0.764301289,0.7550268,0.009274472
0.926836293,0.567267671,0.01342036,0.019498862,1.700281556,0.491460469,0.49337044,0.001909975
2.108664148,0.837009327,0.070559874,0.009403858,0.106250435,0,-0.000370145,0.000370145
2.712603194,1.87787786,0.048035858,0.01577249,1.459824,0.506180987,0.5066377,0.000456706
4.074915903,0.016719794,0.038974783,0.021236084,0.152082323,0,-0.000705336,0.000705336
1.208400901,0.55765796,0.050660036,0.022334533,0.712660307,0.144944414,0.13707457,0.007869839
4.275091594,0.235969199,0.02164634,0.021649294,0.387891663,0,-0.000517985,0.000517985
4.826188114,0.531770604,0.001659765,0.012554195,1.471023026,0.066022547,0.06470447,0.001318076
0.524775806,0.138812883,0.060188109,0.015639785,0.161629937,0.477421722,0.47869894,0.001277217
4.38690549,0.72792169,0.079197663,0.02729135,0.723939513,0.003979687,-5.89E-06,0.003985573
4.237967109,1.712571316,0.02164634,0.020577262,1.256566992,0.279294869,0.27964532,0.000350455
4.788453955,0.765120846,0.047965587,0.019951421,1.899564915,0.272854011,0.26145396,0.011400054
4.720558232,1.028417569,0.004105685,0.026052815,0.353883821,0,-0.000340612,0.000340612
4.489343432,0.446675587,0.066037396,0.046804852,0.254415594,0,-0.000276436,0.000276436
1.667462643,1.988037427,0.071724558,0.01577249,1.187239636,0.498875758,0.5023393,0.003463545
4.678246741,0.609105804,0.064770561,0.032397847,1.309431431,0.058506116,0.053746928,0.004759188
4.801511353,1.191527738,0.059300088,0.004284449,0.092457944,0,-0.000469015,0.000469015
3.477791458,1.723152068,0.00889131,0.020419898,0.561792716,0.022349689,0.017610354,0.004739335
2.222436999,0.440812769,0.023277963,0.02785338,1.653953198,0.202044285,0.19843644,0.003607846
3.759060843,1.247266894,0.028574156,0.044931971,1.766675592,0.413175409,0.40854996,0.004625445
2.040807906,1.344020378,0.076771128,0.037921609,0.319608617,0.007182815,0.007365432,0.000182618
3.113051383,0.844330501,0.032273989,0.002104546,1.40282964,0.213338611,0.21132249,0.002016125
2.297347666,1.444740445,0.055150646,0.029663973,1.27990859,0.363995918,0.37123877,0.00724285
0.611624109,1.397188122,0.02164634,0.036917091,1.386635365,0.645876764,0.62171257,0.024164199
1.313264838,0.312951098,0.063157886,0.018765942,1.523870716,0.245919553,0.25739333,0.011473778
3.507277951,0.312951098,0.019765696,0.014035821,1.309431431,0.023123705,0.020512572,0.002611133
3.425174179,1.124672908,0.02639803,0.036530447,0.762851966,0.036755069,0.034709588,0.002045482
1.718105407,1.030120982,0.074631051,0.009664295,1.439576382,0.419324944,0.43013912,0.010814181
2.645649057,1.199970803,0.048345388,0.033303624,0.703810138,0.058823505,0.053012613,0.005810892
3.987245757,1.770536963,0.006284107,0.032210426,1.044457239,0.181635635,0.18144818,0.000187458
0.289784172,0.234086129,0.039103285,0.015160182,1.366337755,0.713238621,0.6968078,0.01643082
4.370484564,1.348742851,0.022134684,0.043133828,1.561653703,0.325817732,0.32425877,0.001558958
4.56120437,1.016629885,0.077045508,0.028347375,0.106250435,0,-0.000551498,0.000551498
1.893406514,0.815215921,0.06387519,0.032210426,0.759463095,0.088993877,0.09692046,0.007926583
2.010838734,1.09962798,0.064902603,0.014406765,1.019347615,0.226203205,0.21607749,0.010125713
1.297038874,1.345711736,0.030987798,0.038156396,1.665512534,0.588640794,0.58114517,0.007495626
0.791151417,0.261798627,0.016093108,0.022334533,1.837257731,0.434478992,0.41854933,0.015929663
2.211578743,1.218456494,0.036040341,0.017892363,0.700028843,0.088619014,0.085478835,0.003140179
0.426121828,1.779099619,0.051029253,0.045501171,1.936179923,0.808384698,0.8160151,0.007630426
1.560610431,0.844382607,0.059063526,0.031525887,1.27122072,0.31697332,0.31732962,0.000356295
0.784065172,1.345475065,0.021010549,0.014035821,1.366337755,0.61316312,0.6158123,0.002649182
3.411538196,0.540368366,0.045020843,0.017912721,0.529878322,0.000177428,-0.000258656,0.000436084
4.070336457,0.097090604,0.069513951,0.026586062,1.593350812,0.000693362,-7.43E-05,0.000767679
3.653652141,1.042128778,0.038377695,0.029245954,1.653953198,0.326810825,0.32868883,0.001878005
0.295913792,0.004720833,0.038824411,0.026533391,1.88682871,0.704015187,0.67818224,0.025832943
4.30787926,1.866761198,0.069986548,0.019459259,0.873872888,0.127361876,0.12829728,0.000935408
3.042670712,1.988037427,0.035933757,0.036165537,0.871634424,0.176745883,0.1762627,0.000483176
0.785624132,1.566921751,0.004105685,0.028532522,1.548288848,0.669796168,0.6739377,0.00414151
1.002748907,0.670756268,0.030987798,0.016308479,0.616513676,0.199968168,0.20071898,0.000750816
2.829605203,0.204976003,0.016160265,0.026102411,0.961540627,0.001980775,-2.95E-05,0.002010284
4.184327121,1.031684488,0.034751828,0.015503192,1.255964311,0.150895064,0.14693016,0.003964906
3.387965177,0.076659502,0.059853767,0.007083774,0.655573234,0,-0.000602398,0.000602398
4.132577687,1.923883941,0.01029421,0.039465235,0.735094729,0.059543412,0.061604917,0.002061505
3.530565096,0.413891464,0.062460253,0.006565608,0.684320891,0.000582437,-0.000259308,0.000841744
0.774228615,1.900491822,0.000883698,0.032879112,1.523870716,0.689878605,0.7029308,0.013052203
4.165302148,0.837754486,0.075742982,0.006657746,1.594721301,0.228844105,0.21872437,0.010119735
4.25713512,0.34513823,0.047656968,0.000726853,0.246253152,0,-0.000754997,0.000754997
0.949556072,0.292905186,0.024161491,0.029695406,1.496872851,0.329007856,0.31771645,0.011291406
0.241745549,0.379620621,0.019194305,0.011013926,0.794381219,0.75596032,0.76467526,0.00871494
0.791151417,1.942116319,0.079559403,0.01087861,0.622917621,0.45152255,0.45535004,0.003827491
4.901307051,1.562816488,0.057617098,0.007223955,1.346433814,0.288664893,0.2783843,0.010280595
3.79023555,0.696928254,0.068031875,0.046719262,1.121621461,0.058509244,0.061875656,0.003366412
1.828341983,1.549146177,0.016193264,0.024393946,1.91401405,0.662723185,0.65538126,0.007341923
1.046616969,1.47831408,0.051398255,0.003539163,1.339563214,0.586705431,0.58988607,0.003180639
1.721780013,1.409714848,0.005536052,0.008586569,1.446500773,0.492747792,0.49474168,0.001993887
4.419298803,0.856354545,0.058892623,0.00905525,1.92119566,0.339668167,0.3285624,0.011105759
3.124455789,0.199615218,0.056091922,0.037238138,0.520162727,0,-0.000210202,0.000210202
0.539821699,0.150073228,0.044099644,0.038349382,0.684320891,0.458646935,0.47465423,0.016007293
4.732330964,1.136613405,0.026946708,0.026586062,0.880057273,0.037085923,0.027771754,0.009314169
1.517956799,1.79891442,0.045892682,0.007329629,0.335782712,0.065721305,0.061051365,0.00466994
4.370484564,0.172908859,0.007251112,0.019222044,1.254567663,0.000724249,-0.00023249,0.000956739
1.476222693,0.262639413,0.070277342,0.027828291,1.355153167,0.148804099,0.15127642,0.002472326
